chrom,center,hepg2_score,k562_score,hepg2_vs_k562_diff
chr9,127950918,7.837913513183594,4.46146821975708,3.3764452934265137
chr7,143395685,7.802089691162109,4.425685405731201,3.376404285430908
chr18,46052235,7.316621780395508,3.9404067993164062,3.3762149810791016
chr4,10017346,6.868986129760742,3.492950439453125,3.376035690307617
chr2,142951615,6.664466857910156,3.289154529571533,3.375312328338623
chr16,85847917,7.616547584533691,4.2423272132873535,3.374220371246338
chr1,42939332,6.829795837402344,3.4557900428771973,3.3740057945251465
chr7,43769986,7.212775707244873,3.839759349822998,3.373016357421875
chr2,73021404,7.066380023956299,3.6941022872924805,3.3722777366638184
chr9,33415792,8.337268829345703,4.96541166305542,3.371857166290283
chr5,61302077,7.66666316986084,4.2952117919921875,3.3714513778686523
chr1,14129336,6.4760050773620605,3.105940818786621,3.3700642585754395
chr2,101117370,7.417338848114014,4.050411224365234,3.3669276237487793
chr2,234676675,6.6118011474609375,3.245792865753174,3.3660082817077637
chr6,30763889,7.7569475173950195,4.392856121063232,3.364091396331787
chr22,46378108,7.79643440246582,4.432614326477051,3.3638200759887695
chr10,103714721,6.834033489227295,3.4720005989074707,3.362032890319824
chr14,102321554,7.2229156494140625,3.8669238090515137,3.355991840362549
chr2,100883301,7.252927780151367,3.8980512619018555,3.3548765182495117
chr14,99316619,7.587510585784912,4.233120918273926,3.3543896675109863
chr14,24307880,7.924168586730957,4.570371150970459,3.353797435760498
chr9,128838522,7.092798233032227,3.7397847175598145,3.353013515472412
chr1,36487170,7.875069618225098,4.522924900054932,3.352144718170166
chr12,27214368,6.9713640213012695,3.6192355155944824,3.352128505706787
chr16,21373180,7.152369022369385,3.8005194664001465,3.3518495559692383
chr13,113123073,7.924042701721191,4.575685501098633,3.3483572006225586
chr8,97163603,6.613509654998779,3.2662549018859863,3.347254753112793
chr7,36290419,8.173419952392578,4.8272385597229,3.3461813926696777
chr17,63520697,7.1378655433654785,3.7920193672180176,3.345846176147461
chr7,134901852,6.7140703201293945,3.3685216903686523,3.345548629760742
chr12,94230732,6.593994140625,3.248776435852051,3.345217704772949
chr14,49770606,6.895266056060791,3.5506768226623535,3.3445892333984375
chr9,88706556,7.724696159362793,4.381570816040039,3.343125343322754
chr1,204084457,7.590485095977783,4.247376441955566,3.343108654022217
chr9,108744029,7.150739669799805,3.8092970848083496,3.341442584991455
chr18,48488767,7.18424129486084,3.8432559967041016,3.3409852981567383
chr16,89545477,7.173994064331055,3.8337559700012207,3.340238094329834
chr7,29337003,7.051577568054199,3.7121453285217285,3.3394322395324707
chr2,32265638,7.031966209411621,3.6932387351989746,3.3387274742126465
chr11,121932175,6.80443000793457,3.467529296875,3.3369007110595703
chr11,111360412,8.47056770324707,5.134151935577393,3.3364157676696777
chr12,6981380,7.054584980010986,3.719411849975586,3.3351731300354004
chr7,92695810,7.789869785308838,4.454922676086426,3.334947109222412
chr11,57453715,6.9339823722839355,3.599954605102539,3.3340277671813965
chr11,93530341,7.170210838317871,3.836606025695801,3.3336048126220703
chr21,43274281,7.044634819030762,3.7111034393310547,3.333531379699707
chr5,132321171,6.69220495223999,3.359389305114746,3.332815647125244
chr1,118960729,7.756518363952637,4.424158096313477,3.33236026763916
chr4,163566501,6.536248207092285,3.204525947570801,3.3317222595214844
chr1,18480981,8.096556663513184,4.7691802978515625,3.327376365661621
chr19,58512029,6.872795104980469,3.5460619926452637,3.326733112335205
chr13,93224682,7.343188285827637,4.017868995666504,3.325319290161133
chr12,125981806,7.122446060180664,3.797729969024658,3.324716091156006
chr12,93102908,6.54681396484375,3.223690986633301,3.323122978210449
chr2,119438338,6.787146091461182,3.466625213623047,3.3205208778381348
chr16,21521808,8.430885314941406,5.110420227050781,3.320465087890625
chr9,27436281,6.680777072906494,3.3611536026000977,3.3196234703063965
chr13,101876171,6.695220947265625,3.3759965896606445,3.3192243576049805
chr9,683049,7.656341075897217,4.3387274742126465,3.3176136016845703
chr16,77749746,6.610982894897461,3.2939934730529785,3.3169894218444824
chr9,68740254,7.903975009918213,4.587010860443115,3.3169641494750977
chr16,16272842,7.559931755065918,4.244863510131836,3.315068244934082
chr16,20869153,6.764276027679443,3.4496068954467773,3.314669132232666
chr12,65930260,6.8670454025268555,3.554008960723877,3.3130364418029785
chr11,111335155,7.826193332672119,4.513543605804443,3.312649726867676
chr20,5804817,6.814364433288574,3.502345561981201,3.312018871307373
chr14,94396119,6.938690185546875,3.6273765563964844,3.3113136291503906
chr17,43134770,7.766414642333984,4.455120086669922,3.3112945556640625
chr11,7573773,7.4329962730407715,4.122776985168457,3.3102192878723145
chr21,45449167,7.504167556762695,4.199163913726807,3.3050036430358887
chr5,149063164,8.565560340881348,5.261032581329346,3.304527759552002
chr6,149831399,6.570479869842529,3.2662835121154785,3.304196357727051
chr6,36830126,6.688686370849609,3.3855628967285156,3.3031234741210938
chr7,23465654,6.650960445404053,3.3489022254943848,3.302058219909668
chr5,38830871,6.9028849601745605,3.601475238800049,3.3014097213745117
chr2,20684998,6.482026100158691,3.1808857917785645,3.301140308380127
chr18,47575152,6.8196940422058105,3.5191569328308105,3.300537109375
chr16,87528804,6.7461137771606445,3.445908546447754,3.3002052307128906
chr2,169683814,7.539949417114258,4.241122722625732,3.2988266944885254
chr7,47576398,7.435356140136719,4.138076305389404,3.2972798347473145
chr3,124834012,6.860217571258545,3.5630760192871094,3.2971415519714355
chr12,26769250,7.151010036468506,3.855624198913574,3.2953858375549316
chr19,18515037,8.055652618408203,4.7611083984375,3.294544219970703
chr8,37971287,6.826883316040039,3.533050537109375,3.293832778930664
chr22,24550376,8.185256958007812,4.891433238983154,3.293823719024658
chr11,69655240,7.4162468910217285,4.125422954559326,3.2908239364624023
chr9,96391592,7.532355785369873,4.243474006652832,3.288881778717041
chr15,41568492,7.747197151184082,4.458364009857178,3.2888331413269043
chr17,72580761,6.8171186447143555,3.5294370651245117,3.2876815795898438
chr6,163920027,6.801791191101074,3.5143003463745117,3.2874908447265625
chr1,40919695,6.507267475128174,3.220062255859375,3.287205219268799
chr14,95468923,7.1037116050720215,3.817619800567627,3.2860918045043945
chr19,42498044,7.094772815704346,3.8089818954467773,3.2857909202575684
chr21,17472685,6.788349151611328,3.502633571624756,3.2857155799865723
chr15,60379968,6.678993225097656,3.3962230682373047,3.2827701568603516
chr11,92495354,6.455376625061035,3.1730175018310547,3.2823591232299805
chr16,27323167,6.54970645904541,3.26802396774292,3.2816824913024902
chr16,57894365,7.243131637573242,3.9622788429260254,3.280852794647217
chr17,61336338,7.154660224914551,3.8742318153381348,3.280428409576416
chr17,68383827,7.391973495483398,4.112364768981934,3.279608726501465
chr7,138396733,6.8642191886901855,3.5882983207702637,3.275920867919922
chr7,34748517,7.583980560302734,4.308868408203125,3.2751121520996094
chr2,70565359,6.953396797180176,3.678861141204834,3.274535655975342
chr3,53478551,7.538506031036377,4.2648115158081055,3.2736945152282715
chr10,119317184,8.177532196044922,4.904697895050049,3.272834300994873
chr10,79424747,7.408427715301514,4.135794639587402,3.2726330757141113
chr18,26491200,6.547413349151611,3.275167465209961,3.2722458839416504
chr9,14561932,7.268486976623535,3.9966845512390137,3.2718024253845215
chr9,114081720,7.739118576049805,4.467900276184082,3.2712182998657227
chr17,72684122,7.413636684417725,4.14306116104126,3.270575523376465
chr7,6051095,6.4852986335754395,3.215818405151367,3.2694802284240723
chr2,54667157,7.077807426452637,3.8106131553649902,3.2671942710876465
chr14,99552743,7.611781597137451,4.345702171325684,3.2660794258117676
chr1,169576455,7.1635942459106445,3.8988537788391113,3.264740467071533
chr4,154590753,7.732556343078613,4.468716144561768,3.2638401985168457
chr9,77171433,7.0263519287109375,3.762873649597168,3.2634782791137695
chr17,35973478,6.98128604888916,3.718111038208008,3.2631750106811523
chr2,69167119,6.707000732421875,3.444185733795166,3.262814998626709
chr17,59366797,7.124619483947754,3.862819194793701,3.2618002891540527
chr5,134299949,6.112687110900879,2.854642391204834,3.258044719696045
chr15,80839447,7.741909980773926,4.4853129386901855,3.2565970420837402
chr9,93062041,7.345158100128174,4.0889177322387695,3.2562403678894043
chr18,54948656,6.752912521362305,3.4971060752868652,3.2558064460754395
chr4,52369921,6.790607452392578,3.534937858581543,3.255669593811035
chr16,27274043,7.033840179443359,3.7803521156311035,3.253488063812256
chr3,188171071,6.685581207275391,3.43245792388916,3.2531232833862305
chr6,7139167,6.972210884094238,3.7192234992980957,3.2529873847961426
chr13,75760415,7.27484130859375,4.022375583648682,3.2524657249450684
chr19,5470524,7.487002372741699,4.235032558441162,3.251969814300537
chr8,120827824,6.852156162261963,3.600363254547119,3.2517929077148438
chr12,93274208,6.566897392272949,3.3152527809143066,3.2516446113586426
chr1,1238130,8.081334114074707,4.830031394958496,3.251302719116211
chr18,48942967,6.696467399597168,3.446218490600586,3.250248908996582
chr2,241224243,8.424449920654297,5.1750664710998535,3.2493834495544434
chr9,109307748,7.180915832519531,3.9329042434692383,3.248011589050293
chr5,60672439,7.010860443115234,3.763911247253418,3.2469491958618164
chr17,1736517,8.322907447814941,5.079634189605713,3.2432732582092285
chr11,47998883,6.515993118286133,3.2768564224243164,3.2391366958618164
chr16,80265880,6.9321088790893555,3.6940579414367676,3.238050937652588
chr4,182880829,7.368402481079102,4.130641460418701,3.2377610206604004
chr17,72632074,7.544770240783691,4.30772590637207,3.237044334411621
chr6,69616169,6.530426979064941,3.2935194969177246,3.236907482147217
chr11,2728814,7.823671340942383,4.586816310882568,3.2368550300598145
chr17,45935804,6.6553192138671875,3.4209275245666504,3.234391689300537
chr16,3596345,7.337662696838379,4.103625774383545,3.234036922454834
chr14,39233026,6.906111717224121,3.673956871032715,3.2321548461914062
chr2,181305686,7.804276943206787,4.5733537673950195,3.2309231758117676
chr16,12039367,6.86246395111084,3.631802558898926,3.230661392211914
chr17,78421762,8.956748008728027,5.726219654083252,3.2305283546447754
chr5,5828650,6.435403823852539,3.2049336433410645,3.2304701805114746
chr21,17523063,6.988767147064209,3.759387493133545,3.229379653930664
chr11,58762951,6.85131311416626,3.6221489906311035,3.2291641235351562
chr1,25773703,6.791652679443359,3.5631985664367676,3.228454113006592
chr2,62570156,7.688767910003662,4.460625171661377,3.228142738342285
chr9,98146193,7.513627529144287,4.285929203033447,3.22769832611084
chr2,42504968,6.313577651977539,3.086944103240967,3.2266335487365723
chr16,70725201,7.406061172485352,4.179494380950928,3.226566791534424
chr16,70746595,9.225522994995117,6.000043869018555,3.2254791259765625
chr7,132251172,7.20963191986084,3.985294818878174,3.224337100982666
chr17,75876865,8.356553077697754,5.133213996887207,3.223339080810547
chr9,96116498,6.686465740203857,3.463949680328369,3.2225160598754883
chr7,22786558,6.560458183288574,3.3402280807495117,3.2202301025390625
chr14,34035521,7.143629550933838,3.9250106811523438,3.218618869781494
chrX,41001980,6.396717071533203,3.178868293762207,3.217848777770996
chr2,226159976,6.20646858215332,2.9893407821655273,3.217127799987793
chr5,2352729,7.014488220214844,3.7981886863708496,3.216299533843994
chr7,99975970,6.8447041511535645,3.6294398307800293,3.215264320373535
chr2,11357705,6.521664619445801,3.3065619468688965,3.2151026725769043
chr16,75245444,7.759546279907227,4.548806190490723,3.210740089416504
chr17,72502312,7.643159866333008,4.432468414306641,3.210691452026367
chr10,79105579,6.711723804473877,3.5016512870788574,3.2100725173950195
chr2,227818829,7.726981163024902,4.517976760864258,3.2090044021606445
chr2,219249610,7.064567565917969,3.8562679290771484,3.2082996368408203
chr17,79993731,7.6691389083862305,4.4615068435668945,3.207632064819336
chr9,134259466,7.313889503479004,4.107970237731934,3.2059192657470703
chr12,75990580,6.837084770202637,3.632017135620117,3.2050676345825195
chr19,1098400,7.890805721282959,4.686898708343506,3.203907012939453
chr2,175030812,6.714138984680176,3.5109176635742188,3.203221321105957
chr4,107979025,6.554681777954102,3.3516411781311035,3.203040599822998
chr20,7585419,6.40047550201416,3.197436809539795,3.2030386924743652
chr12,101608562,6.62050724029541,3.4181313514709473,3.202375888824463
chr12,124900352,6.146993637084961,2.9460010528564453,3.2009925842285156
chr12,24760436,6.296576976776123,3.095829486846924,3.200747489929199
chr1,64916021,6.776389122009277,3.576012134552002,3.2003769874572754
chr14,64938914,7.241660118103027,4.042415618896484,3.199244499206543
chr5,142807545,7.113628387451172,3.9149818420410156,3.1986465454101562
chr19,38701234,6.886880874633789,3.6885828971862793,3.1982979774475098
chr4,184104649,6.737560272216797,3.53928279876709,3.198277473449707
chr6,162681777,6.097033500671387,2.9024109840393066,3.19462251663208
chr12,124828927,7.528872489929199,4.334424018859863,3.194448471069336
chr13,30805675,6.929107666015625,3.735642433166504,3.193465232849121
chr5,109901430,6.729463577270508,3.537886619567871,3.1915769577026367
chr21,46622015,6.778987884521484,3.589090347290039,3.1898975372314453
chr14,37466670,6.712389945983887,3.5253000259399414,3.1870899200439453
chr5,124661603,7.592045783996582,4.406664848327637,3.1853809356689453
chr18,74234653,6.837027072906494,3.6518874168395996,3.1851396560668945
chr17,57561340,6.978462219238281,3.793689727783203,3.184772491455078
chr16,20578271,6.499433994293213,3.3149304389953613,3.1845035552978516
chr5,38546907,6.762004852294922,3.5801143646240234,3.1818904876708984
chr10,73840430,7.560016632080078,4.378673553466797,3.1813430786132812
chr17,58369762,6.995129585266113,3.8140034675598145,3.181126117706299
chr2,121334749,6.943807601928711,3.7649402618408203,3.1788673400878906
chr10,80464808,7.231462478637695,4.053008079528809,3.1784543991088867
chr22,37968751,7.382331371307373,4.203957557678223,3.1783738136291504
chr16,50463792,6.541337013244629,3.363513946533203,3.177823066711426
chr10,121043416,7.534703254699707,4.357181549072266,3.1775217056274414
chr2,20597203,7.099759578704834,3.9232077598571777,3.1765518188476562
chr10,72030895,7.4751386642456055,4.298709869384766,3.17642879486084
chr17,45102256,7.651602745056152,4.475695610046387,3.1759071350097656
chr6,89941433,6.860721588134766,3.6864256858825684,3.1742959022521973
chr3,133670597,6.391486167907715,3.2177300453186035,3.1737561225891113
chr17,75383282,7.548375129699707,4.3748250007629395,3.1735501289367676
chr2,21043845,8.220664978027344,5.047259330749512,3.173405647277832
chr2,101961733,8.017343521118164,4.844003677368164,3.17333984375
chr2,46989262,6.456271648406982,3.285609245300293,3.1706624031066895
chr7,155951879,7.619163990020752,4.450425148010254,3.168738842010498
chr7,44541689,8.023412704467773,4.855143070220947,3.168269634246826
chr5,172415156,7.113655090332031,3.9457640647888184,3.167891025543213
chr7,112086801,6.89567756652832,3.7279624938964844,3.167715072631836
chr9,112732369,6.737103462219238,3.569425106048584,3.1676783561706543
chr10,61965236,6.50554084777832,3.3384175300598145,3.167123317718506
chr11,83092930,7.246827125549316,4.081424713134766,3.165402412414551
chr5,160467711,7.668612480163574,4.504085063934326,3.164527416229248
chr5,135304544,7.142587661743164,3.9789795875549316,3.1636080741882324
